"","Name","Season","PA","BA","OBP","SLG","R","RBI","Single","Double","Triple","HR","SB","CS","BB","IBB","K","DP","HBP","SH","SF","ServiceTime","PreBreakout"
"629","Murakami, Munetaka","2019",593,0.231,0.332,0.481,76,96,62,20,0,36,5,4,74,5,184,9,5,0,3,2,"0"
"630","Murakami, Munetaka","2020",515,0.307,0.427,0.585,70,86,70,30,2,28,11,5,87,12,115,8,3,0,1,3,"0"
"631","Murakami, Munetaka","2021",615,0.278,0.408,0.566,82,112,73,27,0,39,12,7,106,6,133,12,6,0,3,4,"0"
"632","Maekawa, Seita","2025",56,0.185,0.214,0.241,1,9,7,3,0,0,0,1,2,0,10,3,0,0,0,1,"0"
"633","Shibata, Tatsuhiro","2016",46,0.205,0.295,0.256,4,2,7,0,1,0,1,0,5,0,8,1,0,2,0,1,"0"
"634","Shibata, Tatsuhiro","2017",248,0.233,0.295,0.284,25,11,41,8,0,1,1,1,17,0,50,2,3,11,2,2,"0"
"635","Shibata, Tatsuhiro","2018",265,0.219,0.324,0.286,32,13,40,6,0,3,2,1,30,2,45,3,5,6,0,3,"0"
"636","Shibata, Tatsuhiro","2019",196,0.256,0.333,0.372,22,17,30,8,1,3,3,0,20,1,38,3,0,10,2,4,"0"
"637","Shirane, Naoki","2016",4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,"0"
"638","Shirane, Naoki","2017",13,0.231,0.231,0.462,2,2,2,0,0,1,0,0,0,0,2,0,0,0,0,2,"0"
"639","Sugano, Tsuyoshi","2018",161,0.176,0.306,0.275,15,18,16,3,2,2,1,0,20,0,27,4,5,4,1,1,"0"
"640","Sugano, Tsuyoshi","2019",73,0.197,0.274,0.364,7,7,8,2,0,3,0,0,6,0,11,0,1,0,0,2,"0"
"641","Sugano, Tsuyoshi","2020",275,0.26,0.389,0.359,24,20,43,10,3,2,1,3,45,0,55,7,2,5,0,3,"0"
"642","Sugano, Tsuyoshi","2021",75,0.194,0.26,0.343,8,5,7,4,0,2,1,0,5,0,20,4,1,2,0,4,"0"
"643","Tamura, Tatsuhiro","2016",430,0.256,0.324,0.332,27,38,74,16,3,2,6,0,38,0,91,12,1,17,3,4,"0"
"644","Yuasa, Dai","2020",9,0,0.125,0,3,0,0,0,0,0,2,0,1,0,3,0,0,1,0,1,"0"
"645","Yuasa, Dai","2021",13,0.385,0.385,0.462,6,0,4,1,0,0,1,1,0,0,1,0,0,0,0,2,"0"
"646","Yuasa, Dai","2022",36,0.1,0.206,0.233,11,3,1,1,0,1,3,0,4,0,10,0,0,2,0,3,"0"
"647","Yuasa, Dai","2024",7,0.167,0.167,0.167,2,2,1,0,0,0,0,1,0,0,2,0,0,1,0,4,"0"
"648","Morishita, Shota","2023",377,0.237,0.316,0.375,42,41,54,14,1,10,1,0,29,1,70,6,11,0,4,1,"0"
"649","Morishita, Shota","2024",526,0.275,0.363,0.441,64,73,84,24,2,16,0,2,53,1,78,13,12,0,3,2,"0"
"650","Morishita, Shota","2025",620,0.275,0.35,0.463,82,89,99,24,5,23,5,2,54,4,86,15,12,0,5,3,"0"
"651","Downs, Jeter","2024",26,0.273,0.385,0.409,3,2,5,0,0,1,1,0,2,0,1,0,2,0,0,1,"0"
"652","Downs, Jeter","2025",168,0.226,0.315,0.418,21,18,16,10,3,4,4,1,19,0,36,0,1,0,2,2,"0"
"653","Almonte, Zoilo","2018",546,0.321,0.375,0.486,56,77,108,37,0,15,1,1,44,1,95,16,1,0,3,1,"0"
"654","Almonte, Zoilo","2019",174,0.329,0.362,0.506,19,25,39,8,0,7,0,1,8,1,37,6,1,0,1,2,"0"
"655","Almonte, Zoilo","2020",247,0.294,0.385,0.463,32,29,45,9,0,9,1,0,30,2,42,9,2,0,1,3,"0"
"656","Almonte, Zoilo","2023",54,0.189,0.204,0.264,3,2,8,1,0,1,0,0,1,0,18,2,0,0,0,4,"0"
"657","Yasuda, Yuma","2022",12,0.2,0.333,0.5,2,1,1,0,0,1,0,0,2,0,4,1,0,0,0,1,"0"
"658","Yasuda, Yuma","2023",127,0.218,0.323,0.318,7,7,19,2,0,3,0,0,16,0,25,5,1,0,0,2,"0"
"659","Yasuda, Yuma","2024",128,0.262,0.297,0.361,12,9,24,6,0,2,0,0,6,0,38,1,0,0,0,3,"0"
"660","Guerrero, Alex","2017",510,0.279,0.333,0.563,67,86,71,22,3,35,1,0,24,0,98,13,15,0,2,1,"0"
"661","Guerrero, Alex","2018",323,0.244,0.325,0.46,34,40,38,17,0,15,2,3,29,0,62,8,6,0,1,2,"0"
"662","Guerrero, Alex","2019",333,0.237,0.337,0.526,33,54,29,16,2,21,1,0,40,2,59,5,4,1,1,3,"0"
"663","Yoshino, Soshi","2025",13,0.231,0.231,0.231,0,2,3,0,0,0,0,0,0,0,2,1,0,0,0,1,"0"
"664","Fabian, Sandro","2025",572,0.276,0.315,0.427,60,65,102,30,0,17,2,3,22,3,84,8,9,0,2,1,"0"
"665","Mejia, Alejandro","2017",15,0.214,0.267,0.214,0,1,3,0,0,0,0,0,1,0,4,0,0,0,0,1,"0"
"666","Mejia, Alejandro","2018",44,0.268,0.318,0.537,6,7,6,2,0,3,1,1,2,0,12,2,1,0,0,2,"0"
"667","Mejia, Alejandro","2019",173,0.259,0.306,0.426,13,17,29,6,0,7,0,0,11,3,46,2,0,0,0,3,"0"
"668","Mejia, Alejandro","2020",85,0.188,0.235,0.288,4,4,11,2,0,2,1,0,5,0,21,3,0,0,0,4,"0"
"669","Olivares, Edward","2025",35,0.182,0.229,0.212,1,0,5,1,0,0,1,0,2,0,8,0,0,0,0,1,"0"
"670","Tamiya, Yua","2020",7,0.429,0.429,0.429,1,0,3,0,0,0,1,0,0,0,2,0,0,0,0,1,"0"
"671","Tamiya, Yua","2021",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"0"
"672","Tamiya, Yua","2022",21,0.111,0.158,0.167,1,0,1,1,0,0,0,0,1,0,4,0,0,2,0,3,"0"
"673","Tamiya, Yua","2023",31,0.258,0.258,0.484,4,9,5,1,0,2,2,0,0,0,7,0,0,0,0,4,"0"
"674","Sato, Taiyo","2025",34,0.167,0.242,0.267,2,3,3,1,1,0,0,0,2,0,7,0,1,1,0,1,"0"
"675","Sakaeda, Yuki","2022",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"676","Sakaeda, Yuki","2023",4,0.333,0.333,0.333,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,"0"
"677","Sakaeda, Yuki","2025",9,0.222,0.222,0.222,1,1,2,0,0,0,0,1,0,0,3,0,0,0,0,4,"0"
"678","Suekane, Shota","2022",80,0.299,0.3,0.442,9,14,17,3,1,2,0,0,1,0,20,2,0,0,2,1,"0"
"679","Suekane, Shota","2023",146,0.273,0.308,0.554,16,27,21,6,0,11,0,0,6,1,40,5,1,0,0,2,"0"
"680","Suekane, Shota","2024",304,0.238,0.283,0.381,22,37,45,14,0,9,1,2,12,0,85,6,6,0,0,3,"0"
"681","Suekane, Shota","2025",477,0.243,0.296,0.373,40,62,74,18,3,11,2,3,33,0,97,6,2,0,5,4,"0"
"682","Azuma, Junpei","2024",2,0.5,0.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"683","Azuma, Junpei","2025",6,0.167,0.167,0.167,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,2,"0"
"684","Akahane, Yoshihiro","2022",12,0.1,0.182,0.1,1,0,1,0,0,0,0,0,0,0,5,0,1,1,0,1,"0"
"685","Akahane, Yoshihiro","2023",27,0.174,0.231,0.304,5,3,3,0,0,1,0,0,1,0,12,0,1,1,1,2,"0"
"686","Akahane, Yoshihiro","2024",65,0.241,0.262,0.379,4,6,10,2,0,2,4,0,1,0,16,0,1,4,1,3,"0"
"687","Akahane, Yoshihiro","2025",290,0.209,0.259,0.283,22,19,40,11,1,2,5,3,18,0,66,2,0,12,2,4,"0"
"688","Nakatani, Masahiro","2016",163,0.266,0.307,0.39,18,14,30,7,0,4,1,1,8,0,49,2,1,0,0,3,"0"
"689","Nakatani, Masahiro","2017",455,0.241,0.308,0.443,64,61,57,21,1,20,2,1,36,2,96,5,5,0,3,4,"0"
"690","Masago, Yusuke","2017",13,0.083,0.154,0.333,2,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,"0"
"691","Masago, Yusuke","2018",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"0"
"692","Masago, Yusuke","2019",23,0.143,0.182,0.143,4,1,3,0,0,0,2,0,1,0,11,0,0,1,0,3,"0"
"693","Masago, Yusuke","2020",41,0.314,0.415,0.514,9,6,7,2,1,1,2,2,4,0,11,0,2,0,0,4,"0"
"694","Nakagawa, Keita","2019",396,0.288,0.334,0.382,39,32,79,21,2,3,9,5,25,1,62,6,1,4,2,1,"0"
"695","Nakagawa, Keita","2020",155,0.146,0.195,0.208,15,13,16,3,0,2,3,2,9,0,25,5,0,1,1,2,"0"
"696","Nakagawa, Keita","2021",169,0.212,0.259,0.263,19,7,28,3,1,1,1,0,8,0,23,4,2,3,0,3,"1"
"697","Nakagawa, Keita","2022",468,0.283,0.326,0.441,54,51,78,25,9,8,11,2,26,2,79,5,4,8,6,4,"0"
"698","Takizawa, Natsuo","2022",91,0.224,0.258,0.271,13,4,16,2,1,0,1,1,4,0,21,2,0,2,0,1,"0"
"699","Takizawa, Natsuo","2023",17,0.188,0.188,0.375,4,1,2,0,0,1,0,0,0,0,4,0,0,1,0,2,"0"
"700","Takizawa, Natsuo","2024",137,0.186,0.244,0.229,15,4,19,1,2,0,3,1,8,0,30,0,1,10,0,3,"0"
"701","Takizawa, Natsuo","2025",438,0.234,0.289,0.244,31,14,86,4,0,0,21,7,28,0,67,2,2,23,0,4,"0"
"702","Ishioka, Ryota","2017",4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"0"
"703","Ishioka, Ryota","2021",11,0.091,0.091,0.091,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,2,"0"
"704","Ishioka, Ryota","2022",64,0.241,0.279,0.259,4,1,13,1,0,0,2,1,2,0,16,1,1,3,0,3,"0"
"705","Iwami, Masaki","2018",24,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,1,"0"
"706","Iwami, Masaki","2020",38,0.216,0.237,0.378,2,4,5,1,1,1,0,0,1,0,11,2,0,0,0,2,"0"
"707","Iwami, Masaki","2021",8,0.143,0.25,0.286,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,3,"0"
"708","Iwami, Masaki","2022",7,0.286,0.286,0.429,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,4,"0"
"709","Iwata, Yukihiro","2024",140,0.228,0.275,0.268,19,7,25,2,0,1,10,0,6,2,22,2,2,9,0,1,"0"
"710","Iwata, Yukihiro","2025",401,0.266,0.322,0.317,43,13,82,8,5,0,14,6,24,2,46,2,6,13,1,2,"0"
"711","Uchida, Shodai","2024",3,0.333,0.333,0.333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"712","Uchida, Shodai","2025",10,0.222,0.3,0.333,0,0,1,1,0,0,0,0,1,0,4,0,0,0,0,2,"0"
"713","Nakamura, Shogo","2016",325,0.201,0.283,0.309,37,25,39,10,1,6,4,4,26,0,70,0,6,14,1,2,"0"
"714","Nakamura, Shogo","2017",312,0.275,0.336,0.432,32,32,53,13,2,9,11,3,20,1,63,5,6,5,1,3,"1"
"715","Nakamura, Shogo","2018",639,0.284,0.374,0.393,82,57,116,30,3,8,39,15,60,2,94,11,22,0,5,4,"0"
"716","Nishikawa, Manaya","2020",4,0.25,0.25,0.5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"717","Nishikawa, Manaya","2021",27,0,0.154,0,1,2,0,0,0,0,0,0,4,0,8,1,0,1,2,2,"0"
"718","Nishikawa, Manaya","2022",30,0,0,0,2,0,0,0,0,0,1,0,0,0,5,0,0,0,0,3,"0"
"719","Nishikawa, Manaya","2023",109,0.227,0.269,0.299,9,8,17,4,0,1,4,1,5,0,16,0,1,5,1,4,"0"
"720","Miyazaki, Toshiro","2016",335,0.291,0.361,0.454,31,36,61,16,0,11,0,0,25,0,30,12,8,0,0,4,"0"
"721","Miki, Ryo","2016",58,0.185,0.2,0.241,8,2,8,1,1,0,0,0,1,0,17,1,0,3,0,3,"0"
"722","Miki, Ryo","2017",229,0.242,0.277,0.314,18,19,39,9,0,2,0,1,8,0,55,1,3,9,2,4,"0"
"723","Nagaoka, Hideki","2020",13,0.083,0.083,0.083,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,1,"0"
"724","Nagaoka, Hideki","2021",10,0,0.1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,"0"
"725","Nagaoka, Hideki","2022",548,0.241,0.273,0.337,44,48,92,22,0,9,2,3,20,1,72,10,4,10,3,3,"0"
"726","Nagaoka, Hideki","2023",488,0.227,0.281,0.294,43,35,78,19,1,3,4,2,29,5,57,11,5,7,2,4,"0"
"727","Tsuchida, Ryuku","2021",7,0.4,0.571,0.6,0,2,1,1,0,0,0,0,2,0,2,0,0,0,0,1,"0"
"728","Tsuchida, Ryuku","2022",229,0.248,0.283,0.29,15,12,44,7,1,0,3,2,7,3,43,7,4,6,2,2,"0"
"729","Tsuchida, Ryuku","2023",304,0.187,0.233,0.223,16,18,45,3,2,1,2,1,15,2,59,5,2,12,2,3,"0"
"730","Tsuchida, Ryuku","2024",45,0.159,0.178,0.182,1,2,6,1,0,0,1,0,1,0,11,0,0,0,0,4,"0"
"731","Nakagawa, Hayato","2025",59,0.268,0.293,0.393,3,2,12,1,0,2,0,0,2,0,16,2,0,1,0,1,"0"
"732","Terachi, Ryusei","2024",7,0.143,0.143,0.286,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,"0"
"733","Terachi, Ryusei","2025",445,0.256,0.299,0.331,33,33,85,16,0,5,0,0,19,2,67,8,7,3,2,2,"0"
"734","Katoh, Shuhei","2019",3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"0"
"735","Katoh, Shuhei","2020",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,"0"
"736","Kamamoto, Go","2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"0"
"737","Kamamoto, Go","2017",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,"0"
"738","Kamamoto, Go","2018",5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,"0"
"739","Kamamoto, Go","2019",189,0.22,0.27,0.312,18,11,31,2,1,4,11,1,12,0,56,2,0,4,0,4,"0"
"740","Ebina, Tatsuo","2020",24,0.143,0.25,0.333,3,1,1,1,0,1,0,0,2,0,8,1,1,0,0,1,"0"
"741","Ebina, Tatsuo","2021",21,0.167,0.286,0.167,1,1,3,0,0,0,0,0,3,0,7,2,0,0,0,2,"0"
"742","Ebina, Tatsuo","2022",181,0.247,0.316,0.329,21,8,32,4,0,3,6,5,10,0,43,3,6,7,0,3,"0"
"743","Ebina, Tatsuo","2023",51,0.14,0.229,0.163,6,0,5,1,0,0,1,0,1,0,12,0,4,3,0,4,"0"
"744","Kajiwara, Kouki","2022",15,0.267,0.267,0.467,2,2,3,0,0,1,0,0,0,0,9,0,0,0,0,1,"0"
"745","Kajiwara, Kouki","2023",54,0.226,0.241,0.302,1,2,9,2,1,0,1,1,1,0,18,1,0,0,0,2,"0"
"746","Kajiwara, Kouki","2024",351,0.292,0.314,0.392,49,30,76,16,3,4,16,2,7,3,98,2,4,1,0,3,"0"
"747","Kajiwara, Kouki","2025",170,0.245,0.271,0.35,21,10,28,9,1,2,6,3,4,0,51,1,2,0,1,4,"0"
"748","Fukuda, Koki","2020",26,0.087,0.192,0.13,2,0,1,1,0,0,0,0,3,1,8,0,0,0,0,1,"0"
"749","Fukuda, Koki","2022",23,0.167,0.318,0.222,0,1,2,1,0,0,0,0,4,0,3,0,0,0,0,2,"0"
"750","Fukuda, Koki","2023",63,0.175,0.242,0.333,8,7,5,3,0,2,0,0,4,0,19,1,1,1,0,3,"0"
"751","Fukuda, Koki","2024",14,0.357,0.357,0.5,1,2,3,2,0,0,0,0,0,0,4,0,0,0,0,4,"0"
"752","Nakayama, Raito","2022",142,0.198,0.234,0.206,8,3,25,1,0,0,3,0,6,0,27,2,0,5,0,1,"0"
"753","Nakayama, Raito","2023",147,0.239,0.276,0.29,9,3,27,5,1,0,5,1,7,0,30,5,0,2,0,2,"0"
"754","Nakayama, Raito","2024",48,0.318,0.375,0.386,2,2,11,3,0,0,0,0,4,0,12,1,0,0,0,3,"0"
"755","Nakayama, Raito","2025",312,0.265,0.319,0.383,35,32,56,13,0,7,1,2,20,1,42,6,3,2,0,4,"0"
"756","Gibo, Sho","2019",28,0.231,0.286,0.269,0,0,5,1,0,0,0,0,2,0,7,0,0,0,0,1,"0"
"757","Gibo, Sho","2020",18,0.118,0.118,0.176,0,2,1,1,0,0,0,0,0,0,7,0,0,1,0,2,"0"
"758","Gibo, Sho","2021",28,0.16,0.222,0.24,4,1,2,2,0,0,0,0,1,0,7,1,1,1,0,3,"0"
"759","Gibo, Sho","2022",34,0.172,0.194,0.207,0,2,4,1,0,0,0,0,1,0,3,0,0,3,1,4,"0"
"760","Kodama, Ryosuke","2023",132,0.221,0.244,0.279,11,8,22,3,2,0,2,3,4,0,30,2,0,5,1,1,"0"
"761","Kodama, Ryosuke","2024",58,0.18,0.268,0.3,3,2,5,2,2,0,5,0,5,0,9,2,1,2,0,2,"0"
"762","Kodama, Ryosuke","2025",53,0.17,0.25,0.213,9,3,6,2,0,0,1,2,4,0,9,0,1,1,0,3,"0"
"763","Masuda, Daiki","2019",58,0.2,0.286,0.32,20,6,6,2,2,0,15,2,6,0,11,2,0,2,0,1,"0"
"764","Masuda, Daiki","2020",48,0.297,0.458,0.351,30,2,9,2,0,0,23,8,11,0,12,1,0,0,0,2,"0"
"765","Masuda, Daiki","2021",25,0.136,0.208,0.318,13,2,1,1,0,1,8,4,2,0,6,0,0,1,0,3,"0"
"766","Masuda, Daiki","2022",22,0.15,0.19,0.2,14,0,2,1,0,0,11,4,1,0,5,0,0,1,0,4,"0"
"767","Matsumoto, Naoki","2018",5,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,"0"
"768","Matsumoto, Naoki","2019",73,0.212,0.257,0.273,5,4,12,1,0,1,0,0,3,0,9,2,1,3,0,2,"0"
"769","Matsumoto, Naoki","2020",14,0.231,0.286,0.231,0,0,3,0,0,0,0,0,1,0,3,0,0,0,0,3,"0"
"770","Matsumoto, Naoki","2022",20,0.2,0.2,0.5,3,5,2,0,0,2,0,0,0,0,1,2,0,0,0,4,"0"
"771","Furukawa, Yuudai","2025",16,0.083,0.312,0.083,1,0,1,0,0,0,0,1,4,0,4,1,0,0,0,1,"0"
"772","Takahashi, Hiroki","2018",16,0.333,0.375,0.4,1,0,4,1,0,0,0,0,1,0,4,1,0,0,0,2,"0"
"773","Takahashi, Hiroki","2019",48,0.279,0.34,0.419,5,3,9,1,1,1,0,1,4,0,11,0,0,1,0,3,"0"
"774","Takahashi, Hiroki","2020",16,0.2,0.25,0.2,1,0,3,0,0,0,0,0,1,0,5,0,0,0,0,4,"0"
"775","Sone, Kaisei","2017",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"0"
"776","Sone, Kaisei","2018",22,0.278,0.381,0.389,3,2,4,0,1,0,1,0,2,0,9,0,1,1,0,2,"0"
"777","Sone, Kaisei","2019",31,0.2,0.31,0.2,17,2,5,0,0,0,5,2,3,1,10,0,1,2,0,3,"0"
"778","Sone, Kaisei","2020",17,0.25,0.294,0.312,13,1,3,1,0,0,5,3,1,0,5,0,0,0,0,4,"0"
"779","Kishi, Junichiro","2020",3,0,0.333,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,"0"
"780","Kishi, Junichiro","2021",338,0.22,0.263,0.345,29,30,48,9,1,9,2,1,13,0,49,10,5,15,1,2,"0"
"781","Kishi, Junichiro","2022",83,0.205,0.284,0.356,10,7,10,1,2,2,1,1,5,0,9,0,3,2,0,3,"0"
"782","Kishi, Junichiro","2023",197,0.209,0.269,0.288,16,12,29,5,0,3,3,2,11,0,33,6,4,4,1,4,"0"
"783","Kita, Ryoto","2021",76,0.211,0.25,0.338,5,8,10,3,0,2,1,2,3,2,30,1,1,0,1,1,"0"
"784","Kita, Ryoto","2022",27,0.13,0.231,0.13,2,0,3,0,0,0,0,1,3,0,8,0,0,1,0,2,"0"
"785","Kita, Ryoto","2023",11,0,0.091,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,3,"0"
"786","Kita, Ryoto","2024",189,0.212,0.264,0.312,14,11,25,7,2,2,4,4,10,0,49,4,2,7,0,4,"0"
"787","Komori, Kohtaro","2024",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"788","Komori, Kohtaro","2025",80,0.197,0.225,0.25,8,3,13,1,0,1,5,0,2,0,21,1,1,0,1,2,"0"
"789","Sawai, Ren","2023",37,0.156,0.27,0.219,3,1,4,0,1,0,0,0,0,0,11,0,5,0,0,1,"0"
"790","Sawai, Ren","2024",27,0.16,0.192,0.28,1,4,3,0,0,1,0,0,0,0,12,0,1,1,0,2,"0"
"791","Sawai, Ren","2025",77,0.187,0.208,0.28,3,3,9,4,0,1,0,0,1,0,27,1,1,0,0,3,"0"
"792","Sasaki, Shunsuke","2024",156,0.231,0.275,0.28,13,6,27,5,1,0,2,1,9,0,44,3,0,3,1,1,"0"
"793","Sasaki, Shunsuke","2025",161,0.248,0.298,0.291,14,10,30,4,1,0,1,4,10,0,34,2,0,10,0,2,"0"
"794","Muneyama, Rui","2025",460,0.26,0.289,0.34,32,27,87,19,3,3,7,0,20,2,82,10,1,0,9,1,"0"
"795","Matsukawa, Kou","2022",212,0.173,0.245,0.2,12,14,27,5,0,0,1,0,18,0,60,7,0,8,1,1,"0"
"796","Matsukawa, Kou","2023",18,0.188,0.235,0.188,1,1,3,0,0,0,0,0,1,0,4,1,0,1,0,2,"0"
"797","Matsukawa, Kou","2024",4,0.25,0.25,0.25,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,"0"
"798","Matsukawa, Kou","2025",9,0,0.111,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,4,"0"
"799","Yang, Po-Hsiang","2025",2,0.5,0.5,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"0"
"800","Wakabayashi, Gakuto","2021",161,0.278,0.34,0.389,14,10,29,8,1,2,20,8,10,0,41,3,4,2,1,1,"0"
"801","Wakabayashi, Gakuto","2022",95,0.207,0.258,0.207,5,3,18,0,0,0,3,1,4,0,34,0,2,2,0,2,"0"
"802","Wakabayashi, Gakuto","2023",94,0.244,0.261,0.356,7,7,15,5,1,1,4,2,2,0,30,2,0,2,0,3,"0"
"803","Wakabayashi, Gakuto","2024",110,0.163,0.194,0.308,6,12,11,1,1,4,3,1,2,1,23,4,2,2,0,4,"0"
"804","Moya, Steven","2018",101,0.301,0.347,0.441,5,16,21,4,0,3,0,1,6,1,25,1,1,0,1,1,"0"
"805","Moya, Steven","2019",277,0.242,0.274,0.394,25,38,46,7,0,11,0,0,10,0,66,7,2,0,1,2,"0"
"806","Moya, Steven","2020",176,0.274,0.324,0.567,20,38,23,8,2,12,0,0,11,1,33,7,1,0,0,3,"0"
"807","Moya, Steven","2021",375,0.229,0.261,0.373,26,47,57,10,1,13,1,0,17,3,81,11,0,0,4,4,"0"
"808","Nevin, Tyler","2025",570,0.277,0.346,0.448,51,63,96,24,0,21,2,1,45,6,78,13,11,0,5,1,"0"
"809","Santana, Domingo","2021",418,0.29,0.366,0.511,39,62,65,23,1,19,2,0,42,2,103,12,3,0,1,1,"0"
"810","Santana, Domingo","2022",215,0.275,0.353,0.55,26,35,30,7,0,15,0,0,23,0,73,6,1,0,2,2,"1"
"811","Santana, Domingo","2023",516,0.3,0.36,0.484,52,66,90,32,0,18,2,0,44,1,114,17,2,0,3,3,"0"
"812","Santana, Domingo","2024",484,0.315,0.399,0.506,57,70,86,29,0,17,2,1,57,1,101,8,4,0,4,4,"0"
"813","Montero, Elehuris","2025",396,0.255,0.301,0.391,23,41,63,21,1,9,0,0,23,2,89,11,2,0,3,1,"0"
"814","Haraguchi, Fumihito","2016",364,0.299,0.376,0.453,38,46,68,16,0,11,1,2,26,0,52,8,15,2,3,1,"0"
"815","Haraguchi, Fumihito","2017",216,0.226,0.321,0.387,16,25,24,12,0,6,0,0,22,0,36,10,5,1,2,2,"0"
"816","Haraguchi, Fumihito","2018",124,0.315,0.387,0.387,8,19,31,2,0,2,0,0,8,1,27,1,5,0,0,3,"0"
"817","Haraguchi, Fumihito","2019",94,0.276,0.309,0.356,8,11,19,4,0,1,0,0,4,0,23,3,1,0,2,4,"0"
"818","Fushimi, Torai","2016",35,0.242,0.286,0.242,2,1,8,0,0,0,0,0,0,0,6,1,2,0,0,4,"0"
"819","Chano, Tokumasa","2023",344,0.237,0.291,0.269,37,23,66,7,0,1,7,5,16,0,76,1,8,7,1,1,"0"
"820","Chano, Tokumasa","2024",57,0.269,0.304,0.346,6,6,11,2,1,0,5,0,3,0,13,0,0,1,1,2,"0"
"821","Chano, Tokumasa","2025",12,0.167,0.167,0.167,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,"0"
"822","Abe, Toshiki","2016",53,0.184,0.212,0.265,2,4,7,1,0,1,1,1,2,0,10,2,0,1,1,1,"0"
"823","Abe, Toshiki","2017",46,0.268,0.333,0.293,3,2,10,1,0,0,1,0,4,0,13,0,0,1,0,2,"0"
"824","Abe, Toshiki","2018",26,0.217,0.308,0.348,1,4,2,3,0,0,0,0,3,0,3,1,0,0,0,3,"1"
"825","Abe, Toshiki","2019",484,0.291,0.337,0.405,51,59,96,24,3,7,1,0,31,3,82,9,1,3,2,4,"0"
"826","Ishihara, Tsuyoshi","2018",5,0.2,0.2,0.2,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,"0"
"827","Ishihara, Tsuyoshi","2019",7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,"0"
"828","Ishihara, Tsuyoshi","2020",24,0.174,0.174,0.217,1,1,3,1,0,0,0,0,0,0,13,0,0,1,0,3,"0"
"829","Ishihara, Tsuyoshi","2022",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"0"
"830","Ishizuka, Yusei","2025",9,0.111,0.111,0.111,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,"0"
"831","Izuguchi, Yuta","2024",185,0.201,0.28,0.268,10,9,25,6,1,1,1,0,18,1,24,2,0,3,0,1,"1"
"832","Izuguchi, Yuta","2025",573,0.301,0.362,0.393,67,39,122,23,3,6,4,5,47,2,60,8,4,7,3,2,"0"
"833","Mizuguchi, Daichi","2016",6,0.5,0.5,0.5,5,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,"0"
"834","Mizuguchi, Daichi","2017",51,0.28,0.294,0.34,17,4,11,3,0,0,5,4,1,0,6,1,0,0,0,2,"0"
"835","Mizuguchi, Daichi","2018",3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,"0"
"836","Mizuguchi, Daichi","2019",11,0,0.091,0,5,0,0,0,0,0,2,0,1,0,4,0,0,0,0,4,"0"
"837","Tsuge, Sena","2020",43,0.184,0.262,0.342,5,5,5,0,0,2,1,0,4,0,14,2,0,1,0,1,"0"
